,ndcg
calgary,0.414848692
17,0.414842304
fantastic,0.41478818
damage,0.414784018
nycpb,0.414775948
needle,0.414740191
70s,0.414738595
clocktower,0.414730337
kuala,0.414719144
argentina,0.414687068
reno,0.414635519
departmentstore,0.414630657
girona,0.414610451
spit,0.41460119
bahnhof,0.414577426
hiphop,0.414552426
moselle,0.414525073
topshots,0.414478435
glare,0.414448585
postprocessing,0.414438535
naranja,0.41437647
mariposa,0.414322113
luis,0.414273738
eat,0.414271275
skull,0.414238717
guesswhereuk,0.414221328
sunglasses,0.414216935
galaxy,0.414166888
bunny,0.414148533
stonework,0.414116372
surveillance,0.414096252
pen,0.414093138
portret,0.414047847
shirtless,0.414026815
washingtonheights,0.414020205
david,0.414001088
mypics,0.41398915
snake,0.413966334
overtheexcellence,0.413925728
hancock,0.413916073
benelux,0.413912021
iphotooriginal,0.413909727
pioneer,0.41389505
beam,0.413869024
discarded,0.413855563
buoyant,0.413804229
soldiers,0.41379408
pro,0.413632505
phantom,0.413628643
fallfoliage,0.413607647
southwestern,0.413509844
brewery,0.413497238
midnight,0.413496049
takeoff,0.4134856
pile,0.413470107
mountainbike,0.413448702
premium,0.413404074
15mm,0.413351809
re,0.413341554
architektura,0.413232621
mare,0.41322894
loco,0.413185982
cake,0.413154802
stained,0.413122462
presbyterian,0.413102834
google,0.413094366
telephoto,0.413085478
freestyle,0.41307557
farben,0.4130576
doc,0.413056546
support,0.413020402
alsace,0.413014719
backbay,0.412960611
queensland,0.412949116
rally,0.412932991
moab,0.412921757
100commentgroup,0.412905409
1870mm,0.412879843
elephants,0.412878113
chainlink,0.41284738
million,0.412779682
lomography,0.412768137
gravestones,0.41269421
suburbs,0.412672521
lakes,0.412630183
pools,0.412629737
melting,0.412516853
contemplation,0.412501629
scout,0.412480475
ghana,0.412376454
hire,0.412373901
vie,0.412353106
series,0.412306484
jones,0.412295387
k10d,0.412252034
second,0.412207347
speedlight,0.412197735
forbidden,0.412185289
1979,0.41217972
graz,0.412172045
crowded,0.412167029
1970,0.412137896
shepherd,0.412119021
gorgeous,0.412116708
just,0.412105386
eerie,0.41207571
roosevelt,0.412071843
aftermath,0.412055987
falls,0.412035279
vert,0.412022163
knight,0.41200704
60mm,0.411990479
swindon,0.411955755
pipe,0.411952613
zealand,0.411926534
tn,0.411920885
palais,0.411898172
teeth,0.411849842
hatch,0.411818125
indie,0.411737511
unionpacific,0.411711472
ef2470mmf28lusm,0.411692572
monastery,0.411683412
letter,0.411678154
cs3,0.411658284
homme,0.411637032
mirrors,0.411624494
decorations,0.411546907
gulfofmexico,0.411537223
pot,0.411537195
challenge,0.411534014
mustard,0.411532707
sanmateocounty,0.411513834
tokina1116mmf28,0.411474696
superman,0.411414818
zigzag,0.411410018
seeds,0.41140048
society,0.411388441
random,0.41135983
goodbye,0.411353849
pilipinas,0.411311362
explorers,0.411307188
trump,0.411287261
colore,0.411271582
ragazza,0.411222333
lay,0.411190976
batman,0.411173409
eastvillage,0.411135224
together,0.411126432
geocaching,0.411056843
nikond50,0.410997729
bomber,0.410978601
pest,0.410974076
mauer,0.410969359
lightrail,0.4109576
fiber,0.410938457
ysplix,0.410903046
livestock,0.410835798
parkway,0.410802658
fb,0.41077779
beams,0.410732871
alhambra,0.410683491
mapping,0.41066802
shoreline,0.410650006
television,0.410568332
d3100,0.410553915
kirche,0.410544979
eos50d,0.410494651
kx,0.410489448
flagpole,0.410473001
aus,0.41039697
nightlife,0.410389254
donegal,0.41038211
collection,0.410366925
kitchener,0.410364035
foliage,0.410353164
fitness,0.41035188
fotocompetition,0.41034344
hires,0.410311752
canon550d,0.4102686
whiskers,0.410258016
nightscene,0.410233811
ancien,0.410232692
icelandic,0.410221391
torre,0.410195541
26,0.410167365
sorrento,0.410110542
hanoi,0.410076277
nest,0.410016575
dprk,0.409939204
newengland,0.409930291
award,0.409894847
launch,0.409876577
fiori,0.40987329
backlit,0.409847477
marlborough,0.409829677
insane,0.409814766
bologna,0.409803581
excursion,0.409801079
miniature,0.40971308
att,0.409711853
stpetersburg,0.409643146
rotten,0.409581996
madonna,0.409565188
ranger,0.409545638
canoneos50d,0.409539853
sailing,0.409530182
soccerworldcup,0.409479179
captain,0.409461118
ss,0.40945555
drake,0.409404484
iso400,0.409397443
watchtower,0.409379204
waterscape,0.409360371
paloalto,0.409356296
etatsunis,0.409339369
burbank,0.409288237
manitoba,0.409206684
julie,0.409138814
storms,0.40909717
cliffs,0.409083353
gorge,0.409049039
sharon,0.409036508
duluth,0.409017161
greatermanchester,0.409008998
stylish,0.408967928
parkslope,0.408874853
vacanze,0.408785329
serbia,0.40877355
muted,0.40876723
neat,0.408764015
game,0.408741054
d3,0.408691993
rajasthan,0.408643234
bra,0.408612377
conwy,0.408600911
reflet,0.408598441
vivitar,0.408591223
usflag,0.408525977
save4,0.408493523
baile,0.408474761
spanje,0.408460509
palacio,0.408436738
chuck,0.408431124
greenfield,0.408374868
24105mm,0.40833693
exhibition,0.408224405
chicagoil,0.40822074
friuli,0.408206519
irlanda,0.408174995
boulevard,0.408144458
mohawk,0.408134779
streetsign,0.408129328
crash,0.408100868
prehistoric,0.40809799
tasmania,0.408041469
campfire,0.408004879
gastown,0.407967885
gdr,0.407961689
ivan,0.407881818
nagoya,0.407859751
acadia,0.407822956
walkabout,0.40779561
sands,0.407757543
riot,0.407731184
zoomlens,0.407709362
scrap,0.407696029
badge,0.407689973
clara,0.407686424
farming,0.407686252
equine,0.407684624
pylons,0.407683089
julio,0.407669369
fiore,0.407648349
postcard,0.407592692
lanterns,0.40756953
views,0.407536258
sept,0.407475432
cheap,0.407469813
museums,0.40746436
perfection,0.407449816
discover,0.407427614
made,0.407415094
lilac,0.407406662
burns,0.407402335
whiskey,0.407383903
w1,0.40737423
allemagne,0.407358842
chdk,0.407329312
help,0.407309354
lincolnshire,0.407292639
nocturnal,0.407259586
updatecollection,0.407237174
stockphoto,0.40723696
sprint,0.407218367
oc,0.407198931
mascot,0.407186089
patrimoine,0.407118102
pesca,0.407116719
tierra,0.40709807
10th,0.407071043
eva,0.407025625
assembly,0.407024267
cartoon,0.406994705
usc,0.406985459
burma,0.40692946
northrhinewestphalia,0.40686688
bremen,0.406824642
queen,0.406818625
automatic,0.406803527
hochiminhcity,0.406778651
southyorkshire,0.406769845
lg,0.406769391
tanks,0.406729029
peru,0.406711585
df,0.406707841
southwales,0.406679863
totem,0.40667177
win,0.406649424
llens,0.40664349
floral,0.40664268
paths,0.406639273
pacificcoast,0.406638019
bos,0.406576202
engineering,0.406565271
praha,0.406559848
underwear,0.406549262
fz35,0.406531152
norddeutschland,0.406518928
metz,0.406499444
roche,0.406467428
landschaft,0.406425314
flint,0.406342276
wright,0.406316283
tamronspaf1750mmf28xrdiiildasphericalif,0.406279987
canonef70200mmf4lisusm,0.406258885
chelmsford,0.406228783
distance,0.40618116
piedmont,0.406122035
olanda,0.40611595
mao,0.406115548
costarica,0.40609856
hk,0.406093332
firetruck,0.406020891
deco,0.406014919
ali,0.406002961
needles,0.405992938
stuffed,0.405979209
te,0.405952987
paulo,0.40583403
tyre,0.405821694
mamiya,0.405803009
nationalregister,0.405802494
grandebretagne,0.405753524
oberbayern,0.405730996
roca,0.405690719
traveldestinations,0.405683735
barren,0.405632206
westvirginia,0.405630504
portsmouth,0.405576588
civil,0.405530533
success,0.405506695
worldtour,0.40550098
14mm,0.40549707
wallstreet,0.405491308
baptist,0.4054906
ladybug,0.405468146
leisure,0.405467783
shells,0.40546492
niagara,0.405462711
brunette,0.405389249
moving,0.405384357
christopher,0.405341374
mason,0.405299781
monterey,0.4052995
rollercoaster,0.405272759
pastoral,0.405271047
moutain,0.405254445
airliner,0.405229693
wednesday,0.405163314
canon450d,0.40513302
damaged,0.405091841
indonesia,0.404973371
half,0.40494235
rotting,0.40494007
colonnade,0.404936673
orton,0.404933315
baltimore,0.404883897
bayou,0.404859067
1920,0.40485263
keywest,0.404838077
cigarette,0.404823257
guildford,0.404790119
mountainview,0.404782074
metallic,0.40478131
uw,0.404750995
75mm,0.404726282
pacificcoasthighway,0.40468768
droid,0.404674459
f4,0.404648915
generalmotors,0.40463955
unusual,0.404603919
pilgrimage,0.404601857
maps,0.404578474
stuff,0.404563316
un,0.404535996
graf,0.404531787
meadow,0.404502199
csx,0.404495195
fortification,0.40447927
lowkey,0.404478702
redbrick,0.404414656
illustration,0.404406819
tire,0.404385066
perfect,0.404314041
severn,0.404266167
mirrored,0.404254233
craig,0.404246722
glory,0.404236479
okc,0.404144307
effect,0.404107369
streetlife,0.404106864
reflectie,0.404080401
shape,0.404062223
eindhoven,0.404042256
spruce,0.404031459
journalism,0.404017513
foam,0.404015895
strawberry,0.40401583
highest,0.404005427
structures,0.40399458
tar,0.403939262
naples,0.403926332
carnival,0.403893639
debris,0.403889561
breast,0.4038823
loading,0.403840128
leicester,0.403821216
riviere,0.403758476
christmaslights,0.403746642
cookie,0.403737719
stunning,0.403682742
grandcanyon,0.4036327
jar,0.403620575
farmer,0.403582692
netherland,0.403547514
ndfilter,0.403545687
adorable,0.403533319
scifi,0.403497622
hunter,0.403479211
canonphotography,0.40347546
royaumeuni,0.403471706
enforcement,0.403461005
sb900,0.403460036
roumanie,0.40345145
hotsprings,0.403429058
angry,0.403413423
internet,0.403401139
hungry,0.40339117
tudor,0.403341891
graduation,0.403332164
angles,0.403322467
spirituality,0.403278956
flames,0.40326865
dwwg,0.403265751
eastafrica,0.403234738
app,0.403234097
se1,0.403230167
spotted,0.403221428
uptown,0.403174218
mars,0.40314372
thesouth,0.403119607
pluie,0.40311431
tools,0.403108387
americana,0.403009062
wetlands,0.402972712
edificios,0.402949407
exposed,0.402929557
lichter,0.402888141
publicspace,0.402799641
gateshead,0.402784136
goddess,0.402783994
droplet,0.402778569
11th,0.402764059
canoscan,0.402755647
t,0.402749104
connecticut,0.402728916
rouge,0.402716156
pepsi,0.402701873
y,0.402636678
guitar,0.402602575
velo,0.402569245
promo,0.402543598
newyorknewyork,0.402521527
ga,0.402483713
feed,0.402474468
outoffocus,0.402458895
costa,0.402425439
sg,0.402331681
steiermark,0.402328727
hoya,0.402311213
turk,0.402249435
bricheno,0.40223904
nederland,0.402212719
indien,0.402190018
seasonal,0.402166806
ely,0.40212884
urbanlandscape,0.402095217
plain,0.402090329
katie,0.4020348
fin,0.402021736
triangle,0.401993256
slot,0.401972571
dhaka,0.401963994
pear,0.401931136
canoneos30d,0.401859874
autriche,0.401853268
wildwest,0.401777691
h,0.401774781
woodlands,0.40175452
polarizer,0.401742588
serenity,0.401693045
teddy,0.401688509
publichouse,0.401668716
houston,0.401568213
stereoscopic,0.401431449
bull,0.401407594
weg,0.401376598
easterneurope,0.401368224
major,0.401350511
mama,0.401334514
agosto,0.401260891
noah,0.401255667
marriott,0.401244154
mercer,0.401233721
s5,0.401188117
eos400d,0.401174636
rover,0.401148759
lac,0.401148427
nationalmonument,0.401144799
karnataka,0.401100683
drop,0.401080445
snowfall,0.401056789
notre,0.401026604
fantasy,0.401007204
100v10f,0.400975677
palmtree,0.400960252
poppies,0.40088586
russell,0.400811655
newyearseve,0.400803561
delhi,0.400726537
teenagers,0.400714025
custom,0.400698702
sticks,0.400698631
greenwichvillage,0.400691806
taichung,0.400690375
fiji,0.400665217
rockford,0.400657492
globe,0.40065513
porsche,0.400650762
derby,0.400627788
stroller,0.400615294
malibu,0.40061407
iv,0.400485196
paysages,0.400417073
tattoo,0.400395655
gradient,0.400361739
winery,0.400346374
goldcoast,0.400339611
furnace,0.400337509
excavator,0.400267749
labrador,0.400248308
180,0.400208246
eggs,0.400168509
plow,0.400159612
dane,0.400147577
pilgrim,0.400136802
scarborough,0.400115347
eric,0.400114603
upper,0.400102974
tamron1750mmf28,0.400096627
guitarist,0.40007735
aero,0.40007125
tempel,0.400064052
easyshare,0.399900027
rebelxti,0.39986602
instrument,0.399861619
highquality,0.399841314
tarragona,0.399814074
warwickshire,0.399812125
indianocean,0.399780947
jewelry,0.399758742
services,0.399754524
lot,0.399745926
depression,0.399722609
earthquake,0.399691547
gato,0.399675552
recycling,0.399620149
banners,0.39955078
pieces,0.399507587
anime,0.3994722
altered,0.399462803
pan,0.399453381
drift,0.399421011
smiling,0.399310502
uae,0.399291684
hero,0.39927567
repetition,0.399249765
lance,0.399216066
oldtown,0.399208018
davenport,0.399173608
egret,0.399163185
easter,0.399156838
profile,0.399124315
patricks,0.399080745
nail,0.399036069
k9,0.399012112
nex,0.398999862
tshirt,0.398971373
pray,0.398969063
murcia,0.398958902
suburb,0.398892368
unlimitedphotos,0.39886834
son,0.398801392
sarasota,0.398776629
medium,0.398756018
ky,0.398684729
waterfalls,0.398673041
temperature,0.398628247
westcoast,0.398618944
vs,0.398550947
artifacts,0.398530976
wig,0.398507309
marketstreet,0.398482661
branches,0.398466055
shoot,0.398454895
timeless,0.398407037
kreta,0.39839624
russland,0.398384779
dumfries,0.398383098
imperial,0.398317332
navajo,0.398270369
shanghaiist,0.398250287
thirds,0.398237607
bahia,0.398136847
1001nightsmagiccity,0.398135594
online,0.398122801
antelope,0.398091644
mtb,0.398086662
armstrong,0.39806942
ominous,0.398034298
tooth,0.398004149
naturephotography,0.398000007
artistic,0.397997077
anniversary,0.397970285
waltdisney,0.397947806
grau,0.397932089
ontheroad,0.39789732
eroded,0.397817176
freeway,0.397810028
drought,0.39780482
valentine,0.397785095
planks,0.39773514
only,0.397724967
passengers,0.397721132
nationalhistoriclandmark,0.397593753
gettyimages,0.397566289
that,0.397565647
doubleexposure,0.397539755
napoleon,0.397478239
cigarettes,0.397465429
renovation,0.397453754
nude,0.397447148
della,0.397344163
ticino,0.397336601
magickingdom,0.39733111
crisis,0.397309509
watercraft,0.397239593
flickrdiamond,0.397229147
famille,0.397227232
miami,0.397204856
vegetation,0.397155505
sigma30mmf14,0.397071066
tunisia,0.397066983
s100fs,0.397063345
carl,0.397000431
harleydavidson,0.396993746
mode,0.396982988
fineart,0.396895286
ilustrarportugal,0.396894053
trans,0.396879859
castles,0.396840921
f100,0.396801829
peugeot,0.396788379
campanile,0.396727831
kalifornien,0.396723625
uws,0.396678206
fail,0.396652575
sable,0.396632064
sonora,0.396595854
bigisland,0.396592269
impossible,0.396565296
flus,0.396526525
milford,0.396491701
jaune,0.396379334
epic,0.396366513
manila,0.396366269
riverwalk,0.396325499
penang,0.396302953
seafront,0.396254646
nikoncapturenx,0.396245434
thegalaxy,0.396222075
bags,0.396165118
father,0.396161749
info,0.396118436
srbija,0.396113809
orthodox,0.396011778
strase,0.396011233
peelingpaint,0.395932945
james,0.395924944
unesco,0.395924736
ridges,0.395923701
keller,0.395904557
darren,0.395903172
135,0.395885629
raf,0.395885384
verre,0.395808351
wilmington,0.395772971
tradition,0.395761472
wreck,0.395751915
triple,0.395719128
lowermanhattan,0.395707152
raft,0.395657475
tyres,0.395652405
slice,0.395630679
moblog,0.395592047
cheval,0.395573755
penthouse,0.395538704
octobre,0.395537263
delete3,0.395536881
delete8,0.395513036
hillside,0.395502043
melt,0.395473307
sequoia,0.395448971
bomb,0.395426235
linz,0.395415647
rider,0.395402372
crusty,0.395392368
wicker,0.39534913
refinery,0.395343752
antonio,0.395303797
amherst,0.39527673
turbines,0.395259998
pontoon,0.395247515
prints,0.395224298
wells,0.395172812
thebiggestgroup,0.395129939
import,0.395117248
environmentalism,0.395085121
visiting,0.395074896
statues,0.395072439
easy,0.395060768
reptiles,0.394996018
sri,0.394987731
twinlensreflex,0.394960291
overcast,0.394944786
tug,0.394922288
radiator,0.39485804
emptiness,0.394832808
comic,0.394819385
santaclaracounty,0.394706785
zuid,0.394667968
westindies,0.394644486
4th,0.39460939
highdesert,0.394569345
myself,0.394539576
hardcore,0.394482213
classical,0.394474475
spider,0.394460465
idaho,0.394432266
100mm,0.394423811
desmoines,0.394422984
youtube,0.394420605
tip,0.394368518
vlaanderen,0.394349454
maharashtra,0.394348059
surfing,0.394315105
stl,0.3943063
drinks,0.39429547
wat,0.39428949
smiles,0.39424066
newton,0.394150116
persia,0.394130673
diary,0.394115397
amerique,0.394088658
harrypotter,0.394034518
commerce,0.394002678
goodtimes,0.393989826
steven,0.39394423
witch,0.393873264
printemps,0.393873033
verlassen,0.393857473
shopwindow,0.393834983
search,0.393794793
cobblestones,0.39376351
pasadena,0.393722177
spice,0.393708904
redevelopment,0.393705651
fins,0.393658588
playful,0.393630227
helen,0.393624796
selectivecolor,0.393618373
preston,0.393609579
val,0.39358929
six,0.39357598
panneau,0.393550563
tuna,0.393521578
crisp,0.393506409
pola,0.393505081
archi,0.393497102
sierra,0.39341301
rocket,0.393364404
blueribbonwinner,0.393360144
kloster,0.39333633
cone,0.393315537
posts,0.393305679
1990s,0.393267387
official,0.393221997
flickrelite,0.39311233
grafiti,0.393106786
blumen,0.393050143
1000,0.392989869
lovelycity,0.392986317
noble,0.392904055
sportscar,0.392882117
trieste,0.392870421
curls,0.392852177
ruta,0.392841654
like,0.392813019
eos5d,0.392793911
uc,0.392791617
voigtlander,0.392790553
malay,0.392787363
rum,0.39276345
morninglight,0.392735764
denkmal,0.392735254
overgrown,0.39272998
carrot,0.392682204
scoopt,0.392648001
simon,0.392645269
der,0.392635018
picnic,0.392630984
structural,0.392617142
ideas,0.392604553
ex,0.39259529
sightseeing,0.392580005
sheep,0.392568162
gem,0.392557204
santaclara,0.39255509
raining,0.392493116
delicious,0.392479956
fishing,0.392477715
greengrass,0.392459568
porch,0.392440075
nick,0.392418061
vida,0.392213345
grandmother,0.392197992
outing,0.392181583
m8,0.392167577
sat,0.39211917
supper,0.392092502
vogel,0.39204886
heart,0.392035156
mall,0.392025446
drums,0.391975846
woodland,0.391956097
eastend,0.391949805
villages,0.391909868
geocache,0.391871869
petroleum,0.391838985
butte,0.391796068
