,ndcg
smalltown,0.373329516
plain,0.373328302
jefferson,0.373266869
drop,0.3732238
jubilee,0.373203891
taggedout,0.373198776
ride,0.37311774
staffordshire,0.373075484
info,0.37302795
jen,0.37301046
ruhrgebiet,0.373004203
nike,0.372997312
piercing,0.372950651
isawyoufirst,0.372885049
friendly,0.372877488
ugly,0.372853993
dense,0.372848597
nypd,0.37284113
romagna,0.372836175
mixed,0.372780681
att,0.37277619
zion,0.372767739
canonef28135mmf3556isusm,0.372762961
moors,0.372734392
bloody,0.372731258
morgen,0.372724738
gorilla,0.37268643
kettle,0.372682249
tramway,0.3726607
drought,0.372636577
commerce,0.372636384
frames,0.372625674
skiing,0.37260754
iceberg,0.372576389
giappone,0.372574216
norge,0.372568536
enterprise,0.372560436
modena,0.372555793
newyorkstate,0.37253854
formation,0.372502424
tourists,0.372470047
excellence,0.372408953
vecchio,0.372402959
birminghamuk,0.372358987
laughing,0.372337291
kelly,0.372316311
graz,0.372274833
canonrebelxti,0.37227363
through,0.372219108
forth,0.372213798
transilvania,0.372206804
svezia,0.37219601
empirestate,0.372191927
luz,0.372158764
overpass,0.372149665
canoneos50d,0.372146335
superhearts,0.372140339
13,0.372126807
jacket,0.372112001
350d,0.372103762
startrails,0.372083468
moustache,0.37205226
craft,0.372015132
redmond,0.372008789
connecticut,0.371978839
geneva,0.371976181
precisa,0.37194454
syracuse,0.371940143
pacificcoast,0.371912692
natureza,0.37191007
carter,0.371899725
tribe,0.371894939
overhang,0.371893457
hanoi,0.371797194
10d,0.371747052
urbandecay,0.371684984
mi,0.37167218
1785mm,0.371610676
skeleton,0.371604154
ef50mmf18ii,0.371601233
medina,0.371568631
distritofederal,0.37156859
maintenance,0.371566437
insect,0.371528393
marokko,0.371527031
cut,0.371524967
kc,0.371518586
hotsprings,0.371510203
bags,0.371501938
1971,0.37146986
impala,0.371465556
posts,0.371449802
lightrail,0.371409625
spectacular,0.371398852
excellentphotographerawards,0.371366126
nest,0.371364676
zima,0.371362964
kansas,0.371334151
positive,0.371319429
harsh,0.371310598
palace,0.371235899
bowl,0.371229559
rockwall,0.37122933
artistic,0.371179099
marina,0.371160231
169,0.371146635
iv,0.371146606
headlights,0.371118773
bamboo,0.371097382
nikond800,0.371087523
conservatory,0.371076243
castel,0.371062998
catherine,0.371046856
westfield,0.371043398
zen,0.371031957
southwest,0.371011951
okc,0.370910389
kyiv,0.370891809
photoblog,0.370891184
nebraska,0.370875198
primavera,0.370853963
summilux,0.370848539
mario,0.370809835
1900s,0.370806784
lund,0.370754852
houston,0.370753258
snowboard,0.370732418
strangers,0.370722619
stainlesssteel,0.370717482
dhaka,0.370717427
crossroads,0.370675323
dezember,0.370667072
relax,0.370666044
symbols,0.370659438
bodie,0.370644304
del,0.370637253
stadium,0.37057629
ready,0.37056087
drawings,0.370505781
powerhouse,0.370466197
trinity,0.370448003
lift,0.370433325
vale,0.370332783
daisy,0.370322544
award,0.370292814
pics,0.370285646
k9,0.370266885
tom,0.370225002
memorialday,0.370221434
research,0.370132093
carnival,0.370096978
scales,0.37004861
theme,0.370017798
fundraiser,0.369981756
willow,0.369974785
clocktower,0.369966472
palmer,0.369964354
bomber,0.369959506
winged,0.369938216
fromabove,0.369936555
otago,0.369930834
egypte,0.369860425
mama,0.369857918
tired,0.369848397
kobe,0.369800342
ore,0.369780518
cornish,0.369763001
outfit,0.369727406
choir,0.36972389
webster,0.369713732
oneperson,0.369693516
rancho,0.369679479
garda,0.369673933
escalier,0.36966336
treno,0.369645497
pulau,0.369616058
arthur,0.369615214
3xp,0.369598209
textured,0.369563079
mirrorless,0.369538267
serious,0.369538223
oh,0.369529082
llens,0.369513909
monica,0.369510797
sunflower,0.369486357
villages,0.369478078
joshua,0.369472809
occupy,0.36943175
selfie,0.36943132
trans,0.369379551
snowdonia,0.36937845
engineering,0.369375725
h,0.369352901
climb,0.369352456
bunny,0.369334947
hermitage,0.36932236
saturation,0.369322017
h2o,0.369220593
genoa,0.369219145
overgrown,0.369181851
filming,0.36917962
fox,0.369141145
middleeast,0.369094253
monumental,0.369079772
photowalk,0.369042887
parkway,0.369040413
kissing,0.36901588
tip,0.368949454
mk2,0.368948234
broad,0.368937078
tile,0.368933189
su,0.368918929
slice,0.368917363
surrey,0.368911855
bellevue,0.368907295
valle,0.368900062
eric,0.368892879
siren,0.368889861
nord,0.368861476
janeiro,0.368826765
surveillance,0.36880973
reserve,0.36875196
jardim,0.368733337
delete9,0.368718986
orton,0.368696025
havana,0.36867881
pilgrimage,0.368669269
topf25,0.368659311
pavilion,0.368596992
sorrento,0.368589911
peaks,0.368567132
uzbekistan,0.368554242
crusty,0.368550396
marruecos,0.368522606
velo,0.368513061
reverse,0.368494185
saudiarabia,0.368482937
writing,0.368479156
sigma1770,0.368459275
bos,0.368455537
equine,0.36845534
pedro,0.36843797
indy,0.368422957
lomolca,0.368396712
spa,0.368362429
americana,0.368318956
venedig,0.368279724
toskana,0.368252427
rosario,0.368203453
wool,0.368170725
birdhouse,0.368170701
renault,0.368168004
rapids,0.368163015
az,0.36815707
swimsuit,0.36813548
hybrid,0.368074065
garlic,0.367984958
favourite,0.367977195
simple,0.367974306
te,0.367967116
29,0.36795596
piles,0.367909166
panning,0.367907012
saturday,0.367900789
start,0.367898115
buttons,0.367854025
escultura,0.367841091
metz,0.36781893
note,0.367787279
oven,0.36778431
westerncape,0.367748851
nazi,0.367736769
1964,0.367718641
vancouverisland,0.367561689
jumping,0.367488435
1855mm,0.36746106
praga,0.367452418
hal,0.367446516
pointe,0.367419515
mossy,0.367414484
adults,0.36734725
instant,0.367288185
canonef70200mmf28lisusm,0.367278972
cloister,0.367276058
spires,0.367255311
scuba,0.367252438
postcards,0.367250529
highline,0.367249833
snowman,0.367246814
moose,0.367231167
coolpix,0.36719831
toro,0.367174585
aircraft,0.367153143
airliner,0.367129691
wyoming,0.367113023
sierranevada,0.367112433
microfourthirds,0.367111399
shetland,0.367104411
saintlouis,0.367070197
dave,0.367042554
1990s,0.367025087
gorge,0.367024611
guesthouse,0.366994387
basin,0.366981641
chevy,0.366968459
flare,0.366951133
grocery,0.366941847
historique,0.366914018
trainer,0.366885626
tilt,0.366883915
buxton,0.366854452
e520,0.366844772
ga,0.366801028
remembrance,0.366755715
wander,0.366748086
gainesville,0.366706248
550,0.366646427
marys,0.366645238
cove,0.366638684
harajuku,0.366618007
fleuve,0.366598004
manor,0.366576151
denverpam,0.366555579
michel,0.366553018
spaceneedle,0.366490133
bubble,0.366488436
monk,0.366487435
negra,0.366471019
littlerock,0.366452893
santarosa,0.366432802
wrap,0.366394258
cheval,0.366389288
lace,0.366388737
icicle,0.366349911
maharashtra,0.366279976
amarelo,0.366261091
flickrunitedaward,0.366258474
na,0.366243861
historisch,0.366228323
realestate,0.366197542
bull,0.366190576
harry,0.366190291
superaplus,0.366176501
50mm18,0.36617285
typhoon,0.366172265
greyhound,0.366152204
derek,0.366140728
stockimage,0.366108853
preserved,0.366106689
toit,0.366098186
provia,0.366074574
sombras,0.366061562
villas,0.366058774
save2,0.366050569
icy,0.366047285
1935,0.366044695
leaving,0.366034287
hobart,0.366030654
nightlife,0.365996954
ishootfilm,0.365978743
carmen,0.36597164
optical,0.365898817
1960,0.365898674
trash,0.36589284
dramaticsky,0.365885524
noodles,0.365867787
frankrike,0.365863852
c,0.365853956
strada,0.365850897
we,0.365846641
grid,0.365818466
blancoynegro,0.365765548
1116,0.365754346
armstrong,0.36569425
laterne,0.36568554
quarter,0.365662037
core,0.36566058
triangle,0.365535943
fork,0.365508548
buffalo,0.365505051
dairy,0.365488408
tennessee,0.365478155
turtles,0.365452266
overcast,0.365406295
clothes,0.365381101
longisland,0.365364621
cta,0.365346041
reality,0.365316893
aspen,0.365312369
commute,0.365304562
fz50,0.365299696
baltimore,0.365296658
hout,0.365273318
graves,0.365269247
elvis,0.365217268
rtw,0.365197094
southbeach,0.365187659
trace,0.365186446
stereographic,0.365183412
cs3,0.36517599
montreal,0.365164324
michelle,0.365110583
natura,0.365104123
gent,0.365072095
starburst,0.365067909
markets,0.365046212
map,0.365032744
margaret,0.365010575
lanarkshire,0.364986331
test,0.364962227
sailing,0.364882651
oldhouse,0.364864675
dee,0.364864192
60d,0.364847816
berkshire,0.364837703
reconstruction,0.364826472
vantage,0.364811657
pointofview,0.364792047
scenics,0.364790454
mississippiriver,0.364780108
northdakota,0.364763872
yankees,0.364722402
1224mm,0.36467407
hobby,0.364673891
northbeach,0.36465821
brutalism,0.364654254
languedocroussillon,0.36464669
lightning,0.364620363
mcdonalds,0.364602611
exercise,0.364573648
londra,0.364564718
nationalhistoriclandmark,0.364558912
digitalslr,0.364527986
peugeot,0.364484008
nikkorlens,0.364475049
fruits,0.364463358
homeless,0.364463343
route66,0.36436001
preto,0.364359171
sardegna,0.364352533
trafalgarsquare,0.364327396
cine,0.364307202
masts,0.364303899
luxe,0.364260732
4x4,0.364247324
trial,0.364219569
spit,0.364217144
liner,0.364195412
morocco,0.364143519
poles,0.36411223
pedra,0.36410265
kyushu,0.364092185
hangar,0.364087221
tomatoes,0.364067239
kansascity,0.364048335
opera,0.364005798
reef,0.36399152
toddklassy,0.363950561
mercury,0.363910731
jet,0.363907275
ventana,0.363902394
lattice,0.363860065
ornaments,0.363847533
pile,0.363847025
egg,0.363833305
vampire,0.363790979
lenstagged,0.363781262
14th,0.363757563
backstage,0.363741012
disc,0.363734069
knights,0.363723341
pm,0.363695554
drinking,0.363682826
thirds,0.363682175
kensington,0.363644233
ultra,0.36364391
castles,0.363608391
treasure,0.363599536
towerbridge,0.363489743
disused,0.36346449
type,0.363451383
darren,0.36339351
nude,0.363380841
propaganda,0.363366318
livery,0.363350472
smell,0.363348993
leader,0.36331664
dangerous,0.363286065
sw,0.363254412
saints,0.363230769
lookingup,0.363227726
photooftheday,0.363222266
edificios,0.363164645
procession,0.363163076
greek,0.363162761
southland,0.363158304
my,0.363129823
stare,0.363124436
vietnamese,0.363123219
sept,0.363121106
fille,0.363091565
meer,0.363084878
af,0.36306148
poland,0.363039278
discarded,0.36302856
etats,0.362968203
northernterritory,0.362953139
sundial,0.362952974
chicagoil,0.362908098
18200mmf3556gvr,0.362899627
frank,0.362819997
soccerworldcup,0.362812425
stillwater,0.362810427
fortwayne,0.362786981
oldschool,0.362783739
d5100,0.362772393
plage,0.362753386
artifacts,0.362705553
meadow,0.362631178
perform,0.362629348
sheffield,0.362568466
hudsonvalley,0.362525294
bretagne,0.362513095
mr,0.362496785
girlfriend,0.362472262
knot,0.362464716
tram,0.36246112
starfish,0.362449486
quick,0.36243904
twinlensreflex,0.362420218
costumes,0.362386738
materials,0.362382385
soup,0.362370879
southport,0.362335198
londres,0.362316547
waterside,0.362279649
herd,0.36227402
trump,0.362273983
augusta,0.362260324
24105mm,0.362256434
races,0.362205346
pharmacy,0.362200539
tools,0.362196226
contemporaryart,0.362183689
fields,0.362183253
churchyard,0.362169562
pintura,0.362159012
oxon,0.362154756
wellness,0.362112769
waterreflection,0.362051976
np,0.362028473
dragonfly,0.362021291
warren,0.36193053
canoscan,0.361922327
modelo,0.361910788
preservation,0.361908498
lisa,0.361900515
gdr,0.361880523
oakland,0.361879113
karnataka,0.36187897
en,0.361872166
prison,0.361866936
contest,0.361806454
brisbane,0.361803363
our,0.361787763
ross,0.361765696
sneeuw,0.361732409
oval,0.361700882
stormy,0.361699364
valleys,0.361697343
shoppingmall,0.361694565
boarded,0.361681952
newspaper,0.361671324
airbus,0.361660367
svizra,0.361628194
feature,0.3616263
nets,0.361573233
mauritius,0.361569448
spectrum,0.361550359
movimiento,0.361539105
cabinet,0.361534698
escape,0.361522363
scrap,0.361424079
mb,0.36139554
rack,0.361365759
selling,0.361340712
oly,0.36133786
olanda,0.361298482
yachts,0.361294248
staten,0.361294144
seafront,0.361290832
name,0.361271124
dwelling,0.361246744
prefecture,0.361224286
snowflake,0.361209976
garbage,0.361151479
avenida,0.361083312
jake,0.361055182
signature,0.361043656
gloucestershire,0.36103298
protection,0.361017843
basque,0.361013718
trio,0.360986231
laura,0.360974418
lichter,0.360953998
mary,0.360871911
lay,0.360854533
trains,0.360854452
ribs,0.360835644
shrine,0.360805935
60,0.360775488
hanover,0.360774056
otaku,0.360766801
anchorage,0.360745086
pacificcoasthighway,0.360705013
strobe,0.36068339
goa,0.360636395
bali,0.360624142
loneliness,0.360562771
timelapse,0.360555919
croix,0.36055384
saddle,0.360551223
tar,0.360549254
bw400cn,0.360545356
weis,0.36051395
lord,0.360496219
angeles,0.360470999
script,0.360468268
theunforgettablepictures,0.360465192
ussr,0.36045239
theimpossibleproject,0.360447384
classiccar,0.360441248
disrepair,0.360433386
newport,0.360407263
wright,0.3603612
pediment,0.360348719
nex,0.360313744
whistler,0.360253073
strength,0.360222971
mypics,0.360218755
marsh,0.360214484
trafficlights,0.360199127
grd,0.360190663
hike,0.360178091
marche,0.36017701
infrared,0.360162454
unfinished,0.360095367
jerseyshore,0.360083818
redhead,0.360068805
smc,0.360048968
southisland,0.360012282
netherland,0.360012033
motorcycles,0.359989637
d3100,0.35995674
georgetown,0.359940099
skater,0.359828068
smooth,0.3598203
environmental,0.359747628
queensland,0.359708209
q4,0.359703206
podium,0.359695498
itmpa,0.359685426
banners,0.359662755
famille,0.359584456
sol,0.359564051
eggs,0.359561107
speed,0.35956032
1855mmf3556g,0.359529651
number,0.359510872
sanddunes,0.359506595
bridgeport,0.359481112
bestcapturesaoi,0.359480025
heidelberg,0.359385427
im,0.359385095
colonial,0.359383893
sails,0.359372538
monroe,0.359358351
fabulous,0.359355603
fame,0.359327883
glamour,0.359290986
tripod,0.359286479
fiji,0.359278687
5dmarkii,0.359272066
kitlens,0.359264522
printemps,0.35926117
turbines,0.359248316
troy,0.359181241
saopaulo,0.359154421
farming,0.359131182
touristic,0.359124027
gloucester,0.359117019
cracow,0.3591084
nostalgia,0.359107407
purse,0.359105947
firth,0.359102325
delete8,0.359101634
balboa,0.359095051
souvenir,0.359094052
twigs,0.359089427
zambia,0.359081721
emma,0.359067981
health,0.359063718
norman,0.359057605
f17,0.359046142
ontheroad,0.359043633
matin,0.359010169
dales,0.359007916
fungi,0.358998874
google,0.358979287
nikond200,0.358955783
uva,0.358951642
scape,0.358889687
bahn,0.35888011
tivoli,0.358868646
vandalism,0.358866444
flagpole,0.358855623
spiegelung,0.358853456
alex,0.358844611
milky,0.358843627
rooftop,0.358821015
25,0.358799628
jugendstil,0.358798662
lovelycity,0.358796277
playing,0.358749033
kiel,0.35872981
ghosts,0.358712571
1600,0.358679741
nave,0.358585561
rhein,0.358579881
paisagem,0.358540869
married,0.358539314
enter,0.358526441
skull,0.3584537
tasting,0.358420816
newhampshire,0.358403825
changing,0.358368752
pigeons,0.358333896
vert,0.358317768
zombie,0.358276281
kangaroo,0.358265504
marco,0.358255418
santander,0.358227173
placeofworship,0.358224218
sanfranciscocounty,0.358220952
allemagne,0.358167398
lente,0.358154468
murals,0.358138698
worker,0.358038127
shells,0.358008676
lorraine,0.357995218
lit,0.357992151
eve,0.357987566
mg,0.35798055
damage,0.357953076
dream,0.357939801
clearsky,0.357878632
saintpetersburg,0.357810502
500,0.357759638
this,0.357753377
novascotia,0.357739804
political,0.357726401
reflecting,0.357718783
lombardy,0.357689381
ladybug,0.357659263
chicagoillinois,0.357656048
moma,0.357650077
ad,0.357629115
piscina,0.357609613
rum,0.357601236
indonesia,0.357564025
ruine,0.357562446
gippsland,0.357535801
thesouth,0.357528529
kiev,0.357473064
security,0.357366443
unfound,0.357334691
ill,0.357331125
smokestack,0.357278556
link,0.357269476
unit,0.35726557
s6500fd,0.35724536
treatment,0.357242151
wallace,0.357239861
notte,0.357146383
arctic,0.357127191
save,0.357121446
goat,0.357109912
riograndedosul,0.357091632
tamron1750mmf28,0.357085556
5dmk2,0.357077134
notes,0.35706408
motors,0.3570352
roc,0.356999648
pastoral,0.356937885
kodakektar100,0.356917005
surf,0.356911717
domes,0.356876843
bumper,0.356845033
fortification,0.356826442
newyearseve,0.35682055
rr,0.356807802
visitors,0.356806706
reed,0.356761827
spanish,0.356753256
s3,0.356738209
tibet,0.356725868
rink,0.356724548
1955,0.356724353
finestra,0.356711873
teddy,0.356683992
spiaggia,0.356626469
delete10,0.356604574
diving,0.356603949
goal,0.356547025
entry,0.35652676
kodachrome,0.356420317
fairmont,0.356396296
nova,0.356392835
pearl,0.356376964
shrimp,0.356372872
normal,0.356359081
skies,0.35635404
speeding,0.356347924
hawaiian,0.356338448
ralph,0.356305431
tables,0.356304702
ta,0.356295279
victoriabc,0.35626484
memories,0.356257028
listedbuilding,0.356240168
avian,0.356220332
moonrise,0.356213635
utrecht,0.356113983
nelson,0.356086615
surfers,0.356028898
dresses,0.355968479
salzburg,0.355965588
terrasse,0.355952604
seasons,0.355933119
architektura,0.35592473
darrellgodliman,0.355891549
fremantle,0.355872426
woodland,0.355862743
nex5,0.355841526
rubbish,0.355821192
seated,0.35580745
ramp,0.355807409
sage,0.355797044
worlds,0.355778785
anatolia,0.355776506
linda,0.355771727
lynn,0.355762503
fitness,0.355752087
gens,0.355725274
kanecounty,0.355717763
cocacola,0.355707446
telephoto,0.355699327
palacio,0.35569688
bark,0.355683995
terrain,0.355654118
ut,0.355641812
forge,0.355628833
55,0.355607109
greenville,0.355574999
ticket,0.35557401
seville,0.355562745
trespassing,0.355521178
westminster,0.355517605
bmx,0.35549263
townhall,0.355457638
jesse,0.355444253
branches,0.355436368
bateau,0.355413281
vines,0.355349132
pictureperfect,0.355315185
parts,0.355305918
eos7d,0.355193855
canonpowershots90,0.355191937
verona,0.355180165
register,0.35517197
liquid,0.3551665
diamondclassphotographer,0.355157609
tommy,0.355141846
shark,0.355135531
artistry,0.355115157
overhead,0.355092404
historicsite,0.355081382
